"10.0.0.1,60198,176.9.147.78,45550,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"176.9.147.78,45550,10.0.0.1,60198,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,1042,1042,1042,1042,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,live"
"10.0.0.1,42561,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,1513,1513,1513,0,43859,43859,43859,0,93807,93807,93807,93807,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,57248,176.9.2.145,45550,6,3,402,2,112,52,134,290,135,52,56,60,5,106,120660,241215,170489,242215,242215,242215,0,483179,483179,483179,483179,0,0,0,0,0,3,402,2,112,1,0,0,0,164,112,0,live"
"10.0.0.1,46647,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,1490,1490,1490,0,43877,43877,43877,0,93978,93978,93978,93978,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,53831,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,1590,1590,1590,0,2763,2763,2763,0,52234,52234,52234,52234,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,46815,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,1514,1514,1514,0,81,81,81,0,50022,50022,50022,50022,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,49763,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,1499,1499,1499,0,138124,138124,138124,0,190842,190842,190842,190842,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,37332,78.46.49.212,45550,6,3,402,2,112,52,134,290,135,52,56,60,5,101,120487,240873,170251,240811,240811,240811,0,481458,481458,481458,481458,0,0,0,0,0,3,402,2,112,1,0,0,0,164,112,0,live"
"10.0.0.1,56289,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,1494,1494,1494,0,92432,92432,92432,0,96456,96456,96456,96456,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,57262,176.9.2.145,45550,6,3,402,2,112,52,134,290,135,52,56,60,5,106,126137,252168,178234,248848,248848,248848,0,500601,500601,500601,500601,0,0,0,0,0,3,402,2,112,1,0,0,0,164,112,0,live"
"176.9.2.145,45550,10.0.0.1,57248,6,4,364,0,0,52,91,130,45,0,-1,0,0,250,408382,736153,374475,0,0,0,0,1225147,1225147,1225147,1225147,0,0,0,0,0,4,364,0,0,2,0,0,0,208,0,0,live"
"10.0.0.1,49902,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,16,16,16,0,446,446,446,0,2752,2752,2752,2752,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,50384,94.130.9.194,45550,6,3,402,1,60,52,134,290,135,60,60,60,0,101,121132,242163,171163,0,0,0,0,242264,242264,242264,242264,0,0,0,0,0,3,402,1,60,1,0,0,0,164,60,0,live"
"176.9.2.145,45550,10.0.0.1,57248,6,1,130,0,0,130,130,130,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,1,0,0,0,52,0,0,live"
"94.130.9.194,45550,10.0.0.1,50384,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"176.9.2.145,45550,10.0.0.1,57248,6,1,130,0,0,130,130,130,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,1,0,0,0,52,0,0,live"
"176.9.2.145,45550,10.0.0.1,57248,6,1,130,0,0,130,130,130,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,1,0,0,0,52,0,0,live"
"176.9.2.145,45550,10.0.0.1,57248,6,1,130,0,0,130,130,130,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,1,0,0,0,52,0,0,live"
"10.0.0.1,33871,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,3719,3719,3719,0,45848,45848,45848,0,95682,95682,95682,95682,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"176.9.2.145,45550,10.0.0.1,57248,6,1,130,0,0,130,130,130,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,1,0,0,0,52,0,0,live"
"10.0.0.1,43513,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,1533,1533,1533,0,34,34,34,0,50049,50049,50049,50049,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.1,55638,195.201.11.112,443,6,3,340,1,60,52,113,228,99,60,60,60,0,267,126730,253194,178846,0,0,0,0,253461,253461,253461,253461,0,0,0,0,0,3,340,1,60,1,0,0,0,164,60,0,live"
"10.0.0.1,38525,8.8.8.8,53,17,2,132,2,223,66,66,66,0,98,111,125,19,496,496,496,0,52779,52779,52779,0,53615,53615,53615,53615,0,0,0,0,0,2,132,2,223,0,0,0,0,132,223,0,live"
"195.201.11.112,443,10.0.0.1,55638,6,6,6268,1,64,52,1044,1582,738,64,64,64,0,79,310673,766584,336523,0,0,0,0,1553367,1553367,1553367,1553367,0,0,0,0,0,6,6268,1,64,2,0,0,0,312,64,0,live"
"195.201.11.112,443,10.0.0.1,55638,6,1,1500,0,0,1500,1500,1500,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,0,0,0,0,0,52,0,0,live"
"195.201.11.112,443,10.0.0.1,55638,6,1,1500,0,0,1500,1500,1500,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,0,0,0,0,0,52,0,0,live"
