['10.0.0.10', 62816, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 62816, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 62816, '239.255.255.250', 1900]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.0.0.14', 62816, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 62816, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 62816, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 62816, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 62816, '239.255.255.250', 1900]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['0.0.0.0', 68, '255.255.255.255', 67]	-	0.0
['0.0.0.0', 68, '255.255.255.255', 67]	-	0.0
['0.0.0.0', 68, '255.255.255.255', 67]	-	0.0
['0.0.0.0', 68, '255.255.255.255', 67]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.5', 50908, '78.46.49.212', 45550]	-	1.0
['10.0.0.5', 44533, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['8.8.8.8', 53, '10.0.0.13', 58575]	-	0.0
['10.0.0.8', 50826, '176.9.2.145', 45550]	-	0.0
['10.0.0.5', 48999, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.8', 37451, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.8', 50826, '176.9.2.145', 45550]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.8', 50826, '176.9.2.145', 45550]	-	0.0
['176.9.2.145', 45550, '10.0.0.8', 50826]	-	0.0
['10.0.0.8', 50826, '176.9.2.145', 45550]	-	0.0
['176.9.2.145', 45550, '10.0.0.8', 50826]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['176.9.2.145', 45550, '10.0.0.5', 48770]	-	1.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.8', 50826, '176.9.2.145', 45550]	-	0.0
['176.9.2.145', 45550, '10.0.0.8', 50784]	-	1.0
['176.9.2.145', 45550, '10.0.0.8', 50826]	-	0.0
['176.9.2.145', 45550, '10.0.0.9', 53914]	-	1.0
['10.0.0.9', 57939, '8.8.8.8', 53]	-	0.0
['10.0.0.9', 46102, '46.4.119.208', 45550]	-	0.0
['46.4.119.208', 45550, '10.0.0.9', 46102]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['176.9.2.145', 45550, '10.0.0.8', 50826]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.9', 43478, '78.46.49.212', 45550]	-	1.0
['10.0.0.9', 53326, '8.8.8.8', 53]	-	0.0
['10.0.0.4', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.2', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.2', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.2', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.5', 46502, '46.4.119.208', 45550]	-	0.0
['176.9.147.78', 45550, '10.0.0.13', 45260]	-	0.0
['176.9.147.78', 45550, '10.0.0.13', 45260]	-	1.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['176.9.147.78', 45550, '10.0.0.13', 45260]	-	1.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.16', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 52388, '239.255.255.250', 1900]	-	0.0
['176.9.147.78', 45550, '10.0.0.13', 45260]	-	1.0
['10.0.0.16', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 52388, '239.255.255.250', 1900]	-	0.0
['10.0.0.9', 40566, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['176.9.147.78', 45550, '10.0.0.13', 45260]	-	1.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.0.0.13', 54178, '8.8.8.8', 53]	-	0.0
['10.0.0.13', 41864, '94.130.9.194', 45550]	-	1.0
['176.9.147.78', 45550, '10.0.0.13', 45260]	-	1.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.5', 37254, '8.8.8.8', 53]	-	0.0
['10.0.0.8', 56255, '8.8.8.8', 53]	-	0.0
['10.0.0.13', 48566, '8.8.8.8', 53]	-	0.0
['176.9.2.145', 45550, '10.0.0.5', 48770]	-	1.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.8', 56848, '94.130.9.194', 45550]	-	1.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.5', 60000, '176.9.147.78', 45550]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['176.9.147.78', 45550, '10.0.0.8', 55702]	-	0.0
['176.9.147.78', 45550, '10.0.0.8', 55702]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['176.9.147.78', 45550, '10.0.0.8', 55702]	-	1.0
['10.0.0.8', 41947, '8.8.8.8', 53]	-	0.0
['176.9.147.78', 45550, '10.0.0.8', 55702]	-	1.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.0.0.7', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.2', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 49801, '239.255.255.250', 1900]	-	0.0
['176.9.147.78', 45550, '10.0.0.8', 55702]	-	1.0
['10.0.0.7', 49801, '239.255.255.250', 1900]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.2', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 49801, '239.255.255.250', 1900]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.0.0.10', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 49801, '239.255.255.250', 1900]	-	0.0
['176.9.147.78', 45550, '10.0.0.8', 55702]	-	1.0
['10.0.0.14', 49801, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 49801, '239.255.255.250', 1900]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.9', 48280, '94.130.9.194', 45550]	-	1.0
['10.0.0.9', 36439, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.0.0.2', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.2', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.3', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.4', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.6', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.7', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.9', 38029, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.10', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.11', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.16', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.12', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.14', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.15', 50298, '224.0.0.252', 5355]	-	0.0
['10.0.0.5', 60054, '176.9.147.78', 45550]	-	1.0
['10.0.0.5', 46991, '8.8.8.8', 53]	-	0.0
['10.0.0.13', 46862, '46.4.119.208', 45550]	-	1.0
['10.0.0.13', 48017, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.0.0.8', 44298, '8.8.8.8', 53]	-	0.0
['10.0.0.5', 46578, '46.4.119.208', 45550]	-	1.0
['10.0.0.5', 59177, '8.8.8.8', 53]	-	0.0
['10.0.0.13', 46002, '176.9.2.145', 45550]	-	0.0
['10.0.0.13', 44121, '8.8.8.8', 53]	-	0.0
['10.0.0.13', 46002, '176.9.2.145', 45550]	-	1.0
['10.0.0.4', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 57596, '239.255.255.250', 1900]	-	0.0
['176.9.2.145', 45550, '10.0.0.13', 46002]	-	0.0
['10.0.0.2', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 57596, '239.255.255.250', 1900]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['176.9.2.145', 45550, '10.0.0.13', 46002]	-	1.0
['10.0.0.2', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 57596, '239.255.255.250', 1900]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.2', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 57596, '239.255.255.250', 1900]	-	0.0
['176.9.2.145', 45550, '10.0.0.13', 46002]	-	1.0
['10.0.0.7', 57596, '239.255.255.250', 1900]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['176.9.2.145', 45550, '10.0.0.13', 46002]	-	1.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.0.1', 67, '255.255.255.255', 68]	-	0.0
['10.0.0.5', 53682, '8.8.8.8', 53]	-	0.0
['176.9.2.145', 45550, '10.0.0.13', 46002]	-	1.0
['10.0.0.11', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 57596, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 57596, '239.255.255.250', 1900]	-	0.0
['10.1.10.251', 51108, '10.1.255.255', 6646]	-	0.0
['10.1.10.251', 51108, '10.1.255.255', 6646]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['176.9.2.145', 45550, '10.0.0.13', 46002]	-	1.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.13', 39490, '8.8.8.8', 53]	-	0.0
['10.1.10.251', 51108, '10.1.255.255', 6646]	-	0.0
['10.0.0.9', 33768, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['176.9.2.145', 45550, '10.0.0.13', 46002]	-	1.0
['10.0.0.4', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.2', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.3', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.4', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.6', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.2', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.7', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.3', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.4', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.6', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.2', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.7', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.3', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.4', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.2', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.3', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.6', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.7', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.4', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.6', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.2', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.8', 49368, '8.8.8.8', 53]	-	0.0
['10.0.0.7', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.3', 60661, '239.255.255.250', 3702]	-	0.0
['78.46.49.212', 45550, '10.0.0.8', 51992]	-	0.0
['10.0.0.3', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.2', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.2', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.3', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.2', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.4', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.7', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.6', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.5', 50908, '78.46.49.212', 45550]	-	0.0
['10.0.0.12', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.10', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.11', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.8', 51996, '78.46.49.212', 45550]	-	1.0
['10.0.0.12', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.15', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.10', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.11', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.0.0.5', 45352, '8.8.8.8', 53]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.16', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.14', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.8', 44979, '8.8.8.8', 53]	-	0.0
['10.0.0.12', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.15', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.10', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.11', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.110.119', 17500, '255.255.255.255', 17500]	-	0.0
['10.1.110.119', 17500, '10.1.255.255', 17500]	-	0.0
['10.0.0.14', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.16', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.12', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.15', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.10', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.11', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.14', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.10.251', 63341, '10.1.255.255', 6646]	-	0.0
['10.0.0.16', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.12', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.15', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.10', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.11', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.14', 60661, '239.255.255.250', 3702]	-	0.0
['10.1.10.251', 63341, '10.1.255.255', 6646]	-	0.0
['10.0.0.16', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.14', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.15', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.16', 60661, '239.255.255.250', 3702]	-	0.0
['10.0.0.12', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.15', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.11', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.10', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.16', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.8', 38291, '8.8.8.8', 53]	-	0.0
['10.0.0.15', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.14', 54418, '239.255.255.250', 1900]	-	0.0
['10.0.0.12', 54418, '239.255.255.250', 1900]	-	0.0
