"172.16.10.3,44462,172.16.10.255,137,17,3,234,0,0,78,78,78,0,0,-1,0,0,203033,298579,394125,135122,0,0,0,0,597158,597158,597158,597158,0,0,0,0,0,3,234,0,0,0,0,0,0,234,0,0,live"
"172.16.10.3,3205,255.255.255.255,3206,17,1,68,0,0,68,68,68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,68,0,0,live"
"172.16.10.102,43894,216.58.222.110,443,6,1,52,1,52,52,52,52,0,52,52,52,0,0,0,0,0,0,0,0,0,3025,3025,3025,3025,0,0,0,0,0,1,52,1,52,0,0,0,0,52,52,0,live"
"172.16.10.3,3205,255.255.255.255,3206,17,1,68,0,0,68,68,68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,68,0,0,live"
"172.16.10.3,3205,255.255.255.255,3206,17,1,68,0,0,68,68,68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,68,0,0,live"
"172.16.10.3,3205,255.255.255.255,3206,17,1,68,0,0,68,68,68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,68,0,0,live"
"172.16.10.102,59894,70.42.146.149,443,6,1,60,0,0,60,60,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,60,0,0,live"
"172.16.10.3,3205,255.255.255.255,3206,17,1,68,0,0,68,68,68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,68,0,0,live"
"172.16.10.102,59896,70.42.146.149,443,6,1,60,0,0,60,60,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,60,0,0,live"
"172.16.10.3,3205,255.255.255.255,3206,17,1,68,0,0,68,68,68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,68,0,0,live"
"172.16.10.3,37155,172.16.10.255,137,17,3,234,0,0,78,78,78,0,0,-1,0,0,297623,301108,304593,4928,0,0,0,0,602216,602216,602216,602216,0,0,0,0,0,3,234,0,0,0,0,0,0,234,0,0,live"
