"192.168.0.72,62846,224.0.0.252,5355,17,2,100,0,0,50,50,50,0,0,-1,0,0,470865,470865,470865,0,0,0,0,0,470865,470865,470865,470865,0,0,0,0,0,2,100,0,0,0,0,0,0,100,0,0,live"
"192.168.0.72,5353,224.0.0.251,5353,17,1,56,0,0,56,56,56,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,56,0,0,live"
"192.168.0.72,63215,216.58.222.66,443,17,10,4885,12,6779,56,488,1378,590,44,564,1378,622,136,98908,429329,134073,82,72048,359311,107041,890177,890177,890177,890177,0,0,0,0,0,10,4885,12,6779,0,0,0,0,4885,6779,0,live"
"192.168.0.72,63233,136.243.102.154,443,6,2,118,1,72,40,59,78,26,72,72,72,0,256187,256187,256187,0,0,0,0,0,256187,256187,256187,256187,0,0,0,0,0,2,118,1,72,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,1,241,1,40,241,241,241,0,40,40,40,0,0,0,0,0,0,0,0,0,1363,1363,1363,1363,0,0,0,0,0,1,241,1,40,1,0,0,0,40,40,0,live"
"192.168.0.72,63237,88.99.142.163,443,6,2,118,1,72,40,59,78,26,72,72,72,0,259824,259824,259824,0,0,0,0,0,259824,259824,259824,259824,0,0,0,0,0,2,118,1,72,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,4,3118,3,120,46,779,1500,831,40,40,40,0,129,12753,36932,20945,1099,19066,37033,25409,38347,38347,38347,38347,0,0,0,0,0,4,3118,3,120,3,0,0,0,160,120,0,live"
"192.168.0.72,63173,136.243.102.154,443,6,2,116,1,72,40,58,76,25,72,72,72,0,213200,213200,213200,0,0,0,0,0,213200,213200,213200,213200,0,0,0,0,0,2,116,1,72,1,1,0,0,80,40,0,live"
"192.168.0.72,63294,74.125.110.105,443,6,1,52,2,104,52,52,52,0,52,52,52,0,0,0,0,0,339986,339986,339986,0,791213,791213,791213,791213,0,0,0,0,0,1,52,2,104,0,0,0,0,52,104,0,live"
"192.168.0.72,63295,74.125.110.105,443,6,1,52,2,104,52,52,52,0,52,52,52,0,0,0,0,0,304642,304642,304642,0,683981,683981,683981,683981,0,0,0,0,0,1,52,2,104,0,0,0,0,52,104,0,live"
"192.168.0.73,5353,224.0.0.251,5353,17,1,490,0,0,490,490,490,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490,0,0,0,0,0,0,490,0,0,live"
"74.125.110.105,443,192.168.0.72,63294,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"74.125.110.105,443,192.168.0.72,63295,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"52.169.82.131,443,192.168.0.72,63260,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"88.99.142.163,443,192.168.0.72,63172,6,2,111,2,115,40,55,71,21,40,57,75,24,218092,218092,218092,0,106,106,106,0,218092,218092,218092,218092,0,0,0,0,0,2,111,2,115,1,1,0,0,80,80,0,live"
"192.168.0.72,53020,239.255.255.250,1900,17,1,202,0,0,202,202,202,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,0,0,0,0,0,0,202,0,0,live"
"192.168.0.11,59727,192.168.0.72,53020,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,live"
"192.168.0.73,5353,224.0.0.251,5353,17,1,490,0,0,490,490,490,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490,0,0,0,0,0,0,490,0,0,live"
"192.168.0.72,63181,94.130.143.162,443,6,2,116,1,72,40,58,76,25,72,72,72,0,222452,222452,222452,0,0,0,0,0,222452,222452,222452,222452,0,0,0,0,0,2,116,1,72,1,1,0,0,80,40,0,live"
"192.168.0.72,63176,136.243.102.154,443,6,2,116,1,72,40,58,76,25,72,72,72,0,243186,243186,243186,0,0,0,0,0,243186,243186,243186,243186,0,0,0,0,0,2,116,1,72,1,1,0,0,80,40,0,live"
"192.168.0.72,53020,239.255.255.250,1900,17,2,404,0,0,202,202,202,0,0,-1,0,0,0,0,0,0,0,0,0,0,1205999,0,0,0,0,1205999,1205999,1205999,0,1,202,0,0,0,0,0,0,404,0,0,live"
"192.168.0.11,35441,192.168.0.72,53020,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,live"
"74.125.110.105,443,192.168.0.72,63295,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"192.168.0.11,38029,192.168.0.72,53020,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,live"
"74.125.110.105,443,192.168.0.72,63294,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"192.168.0.72,53020,239.255.255.250,1900,17,1,202,0,0,202,202,202,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,0,0,0,0,0,0,202,0,0,live"
"192.168.0.11,37452,192.168.0.72,53020,17,1,362,0,0,362,362,362,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,362,0,0,live"
"192.168.0.11,24234,239.255.255.250,1900,17,4,1317,0,0,297,329,359,32,0,-1,0,0,3117,36516,102583,57216,0,0,0,0,109549,109549,109549,109549,0,0,0,0,0,4,1317,0,0,0,0,0,0,1317,0,0,live"
"192.168.0.73,5353,224.0.0.251,5353,17,1,490,0,0,490,490,490,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490,0,0,0,0,0,0,490,0,0,live"
"88.99.142.163,443,192.168.0.72,62859,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"192.168.0.72,63299,88.99.142.163,443,6,6,907,7,6085,40,151,557,204,40,869,1500,704,112,91975,236091,122354,99,76347,227929,112917,673347,673347,673347,673347,0,0,0,0,0,6,907,7,6085,2,2,0,0,264,292,0,live"
"192.168.0.72,63211,94.130.143.162,443,6,2,493,1,390,40,246,453,292,390,390,390,0,281173,281173,281173,0,0,0,0,0,281173,281173,281173,281173,0,0,0,0,0,2,493,1,390,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63234,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"192.168.0.11,24234,239.255.255.250,1900,17,6,2037,0,0,298,339,364,29,0,-1,0,0,3034,22665,99819,43130,0,0,0,0,113325,113325,113325,113325,0,0,0,0,0,6,2037,0,0,0,0,0,0,2037,0,0,live"
"74.125.110.105,443,192.168.0.72,63295,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"74.125.110.105,443,192.168.0.72,63294,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"192.168.0.59,41461,239.255.255.250,1900,17,3,456,0,0,150,152,153,1,0,-1,0,0,103461,154088,204716,71598,0,0,0,0,308177,308177,308177,308177,0,0,0,0,0,3,456,0,0,0,0,0,0,456,0,0,live"
"192.168.0.72,63300,78.46.49.212,45550,6,3,251,1,52,40,83,159,65,52,52,52,0,1203,103611,206020,144827,0,0,0,0,207223,207223,207223,207223,0,0,0,0,0,3,251,1,52,1,0,0,0,132,52,0,live"
"88.99.142.163,443,192.168.0.72,63299,6,4,584,3,312,74,146,250,85,40,104,232,110,418,78157,232021,133252,536,117115,233695,164868,236312,236312,236312,236312,0,0,0,0,0,4,584,3,312,4,1,0,0,160,120,0,live"
"192.168.0.72,63233,136.243.102.154,443,6,1,78,0,0,78,78,78,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,0,0,1,0,0,0,40,0,0,live"
"192.168.0.72,63300,78.46.49.212,45550,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,2,1554,1,40,73,777,1481,995,40,40,40,0,94,94,94,0,0,0,0,0,257,257,257,257,0,0,0,0,0,2,1554,1,40,2,0,0,0,80,40,0,live"
"192.168.0.72,63233,136.243.102.154,443,6,1,40,1,52,40,40,40,0,52,52,52,0,0,0,0,0,0,0,0,0,26840,26840,26840,26840,0,0,0,0,0,1,40,1,52,0,0,0,0,40,52,0,live"
"88.99.142.163,443,192.168.0.72,63172,6,3,3357,1,52,612,1119,1500,457,52,52,52,0,3668,223245,442822,310528,0,0,0,0,446612,446612,446612,446612,0,0,0,0,0,3,3357,1,52,2,0,0,0,120,52,0,live"
"192.168.0.11,24234,239.255.255.250,1900,17,4,1317,0,0,297,329,359,32,0,-1,0,0,3064,3367,3550,264,0,0,0,0,10101,10101,10101,10101,0,0,0,0,0,4,1317,0,0,0,0,0,0,1317,0,0,live"
"192.168.0.72,63237,88.99.142.163,443,6,2,118,1,72,40,59,78,26,72,72,72,0,255841,255841,255841,0,0,0,0,0,255841,255841,255841,255841,0,0,0,0,0,2,118,1,72,1,1,0,0,80,40,0,live"
"192.168.0.72,63302,136.243.102.154,443,6,7,899,6,5791,40,128,434,143,40,965,1500,721,316,73000,218135,110492,88,44095,212042,93922,438003,438003,438003,438003,0,0,0,0,0,7,899,6,5791,3,1,0,0,292,252,0,live"
"192.168.0.72,63286,136.243.94.27,45700,6,1,283,0,0,283,283,283,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,283,0,0,1,0,0,0,40,0,0,live"
"192.168.0.11,24234,239.255.255.250,1900,17,4,1321,0,0,298,330,362,32,0,-1,0,0,3108,35426,99695,55658,0,0,0,0,106279,106279,106279,106279,0,0,0,0,0,4,1321,0,0,0,0,0,0,1321,0,0,live"
"136.243.102.154,443,192.168.0.72,63226,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"192.168.0.72,63301,136.243.102.154,443,6,10,1910,6,5791,40,191,919,283,40,965,1500,721,122,48673,218767,94004,97,44199,213210,94507,438060,438060,438060,438060,0,0,0,0,0,10,1910,6,5791,4,1,0,0,424,252,0,live"
"151.139.236.180,443,192.168.0.72,63247,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"136.243.102.154,443,192.168.0.72,63301,6,4,811,3,158,40,202,364,153,40,52,78,21,1367,83788,242727,137676,1099,3231,5363,3015,251366,251366,251366,251366,0,0,0,0,0,4,811,3,158,3,1,0,0,160,120,0,live"
"136.243.102.154,443,192.168.0.72,63302,6,2,338,0,0,40,169,298,182,0,-1,0,0,250240,250240,250240,0,0,0,0,0,250240,250240,250240,250240,0,0,0,0,0,2,338,0,0,1,0,0,0,80,0,0,live"
"192.168.0.59,41461,239.255.255.250,1900,17,1,150,0,0,150,150,150,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,0,0,150,0,0,live"
"136.243.94.27,45700,192.168.0.72,63286,6,1,105,1,40,105,105,105,0,40,40,40,0,0,0,0,0,0,0,0,0,162270,162270,162270,162270,0,0,0,0,0,1,105,1,40,1,0,0,0,40,40,0,live"
"94.31.29.44,443,192.168.0.72,63238,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,2,212,3,156,72,106,140,48,40,52,76,20,0,0,0,0,233906,233906,233906,0,1585379,132,117019,233906,165303,1351341,1351341,1351341,0,1,106,1,78,2,1,0,0,80,120,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,4,3115,3,120,73,778,1488,814,40,40,40,0,974,127335,379553,218426,974,189709,378445,266912,382122,382122,382122,382122,0,0,0,0,0,4,3115,3,120,4,0,0,0,160,120,0,live"
"192.168.0.73,5353,224.0.0.251,5353,17,1,490,0,0,490,490,490,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490,0,0,0,0,0,0,490,0,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,5,3179,4,160,43,635,1500,784,40,40,40,0,109,216698,863328,431087,1129,288563,862570,497104,866877,866877,866877,866877,0,0,0,0,0,5,3179,4,160,4,0,0,0,200,160,0,live"
"74.125.110.105,443,192.168.0.72,63294,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"74.125.110.105,443,192.168.0.72,63295,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"192.168.0.72,63176,136.243.102.154,443,6,2,116,1,72,40,58,76,25,72,72,72,0,211329,211329,211329,0,0,0,0,0,211329,211329,211329,211329,0,0,0,0,0,2,116,1,72,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63233,6,1,297,1,40,297,297,297,0,40,40,40,0,0,0,0,0,0,0,0,0,69534,69534,69534,69534,0,0,0,0,0,1,297,1,40,1,0,0,0,40,40,0,live"
"78.46.49.212,45550,192.168.0.72,63300,6,1,344,1,40,344,344,344,0,40,40,40,0,0,0,0,0,0,0,0,0,115371,115371,115371,115371,0,0,0,0,0,1,344,1,40,1,0,0,0,40,40,0,live"
"192.168.0.72,63181,94.130.143.162,443,6,2,116,1,72,40,58,76,25,72,72,72,0,220740,220740,220740,0,0,0,0,0,220740,220740,220740,220740,0,0,0,0,0,2,116,1,72,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,1,297,1,40,297,297,297,0,40,40,40,0,0,0,0,0,0,0,0,0,136,136,136,136,0,0,0,0,0,1,297,1,40,1,0,0,0,40,40,0,live"
"88.99.142.163,443,192.168.0.72,63172,6,3,151,2,115,40,50,71,17,40,57,75,24,154,107337,214521,151580,102,102,102,0,214675,214675,214675,214675,0,0,0,0,0,3,151,2,115,1,1,0,0,120,80,0,live"
"192.168.0.1,1900,239.255.255.250,1900,17,10,3731,0,0,331,373,411,31,0,-1,0,0,3192,3675,3988,298,0,0,0,0,33081,33081,33081,33081,0,0,0,0,0,10,3731,0,0,0,0,0,0,3731,0,0,live"
"94.130.143.162,443,192.168.0.72,63252,6,1,40,0,0,40,40,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,live"
"192.168.0.11,24234,239.255.255.250,1900,17,4,1311,0,0,298,327,360,29,0,-1,0,0,1559,2820,3498,1093,0,0,0,0,8460,8460,8460,8460,0,0,0,0,0,4,1311,0,0,0,0,0,0,1311,0,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,1,344,1,40,344,344,344,0,40,40,40,0,0,0,0,0,0,0,0,0,131,131,131,131,0,0,0,0,0,1,344,1,40,1,0,0,0,40,40,0,live"
"192.168.0.72,63286,136.243.94.27,45700,6,2,323,1,105,40,161,283,171,105,105,105,0,402052,402052,402052,0,0,0,0,0,402052,402052,402052,402052,0,0,0,0,0,2,323,1,105,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,1,646,1,40,646,646,646,0,40,40,40,0,0,0,0,0,0,0,0,0,129,129,129,129,0,0,0,0,0,1,646,1,40,1,0,0,0,40,40,0,live"
"88.99.142.163,443,192.168.0.72,62859,6,2,111,1,75,40,55,71,21,75,75,75,0,220703,220703,220703,0,0,0,0,0,220703,220703,220703,220703,0,0,0,0,0,2,111,1,75,1,1,0,0,80,40,0,live"
"78.46.49.212,45550,192.168.0.72,63300,6,1,105,1,40,105,105,105,0,40,40,40,0,0,0,0,0,0,0,0,0,48957,48957,48957,48957,0,0,0,0,0,1,105,1,40,1,0,0,0,40,40,0,live"
"136.243.102.154,443,192.168.0.72,63234,6,2,111,1,75,40,55,71,21,75,75,75,0,208972,208972,208972,0,0,0,0,0,208972,208972,208972,208972,0,0,0,0,0,2,111,1,75,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,1,140,1,40,140,140,140,0,40,40,40,0,0,0,0,0,0,0,0,0,994,994,994,994,0,0,0,0,0,1,140,1,40,1,0,0,0,40,40,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,3,1616,2,80,43,538,1500,832,40,40,40,0,95,647,1199,780,1242,1242,1242,0,1377,1377,1377,1377,0,0,0,0,0,3,1616,2,80,2,0,0,0,120,80,0,live"
"192.168.0.72,63233,136.243.102.154,443,6,2,118,2,112,40,59,78,26,40,56,72,22,327535,327535,327535,0,145,145,145,0,327535,327535,327535,327535,0,0,0,0,0,2,118,2,112,1,1,0,0,80,80,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,4,3099,2,80,41,774,1500,837,40,40,40,0,206,78596,234505,135021,235557,235557,235557,0,237518,237518,237518,237518,0,0,0,0,0,4,3099,2,80,2,0,0,0,160,80,0,live"
"192.168.0.72,63286,136.243.94.27,45700,6,2,323,1,105,40,161,283,171,105,105,105,0,298056,298056,298056,0,0,0,0,0,298056,298056,298056,298056,0,0,0,0,0,2,323,1,105,1,1,0,0,80,40,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,2,592,2,80,241,296,351,77,40,40,40,0,0,0,0,0,0,0,0,0,1132635,1322,1382,1443,85,1129870,1129870,1129870,0,1,296,1,40,2,0,0,0,80,80,0,live"
"192.168.0.72,63237,88.99.142.163,443,6,2,118,1,72,40,59,78,26,72,72,72,0,258258,258258,258258,0,0,0,0,0,258258,258258,258258,258258,0,0,0,0,0,2,118,1,72,1,1,0,0,80,40,0,live"
"192.168.0.11,24234,239.255.255.250,1900,17,3,965,0,0,298,321,360,33,0,-1,0,0,2435,4250,6066,2567,0,0,0,0,8501,8501,8501,8501,0,0,0,0,0,3,965,0,0,0,0,0,0,965,0,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,2,1558,2,80,73,779,1485,998,40,40,40,0,2879,2879,2879,0,2852,2852,2852,0,2983,2983,2983,2983,0,0,0,0,0,2,1558,2,80,2,0,0,0,80,80,0,live"
"136.243.102.154,443,192.168.0.72,63233,6,1,297,1,40,297,297,297,0,40,40,40,0,0,0,0,0,0,0,0,0,218505,218505,218505,218505,0,0,0,0,0,1,297,1,40,1,0,0,0,40,40,0,live"
"78.46.49.212,45550,192.168.0.72,63300,6,1,344,1,40,344,344,344,0,40,40,40,0,0,0,0,0,0,0,0,0,102790,102790,102790,102790,0,0,0,0,0,1,344,1,40,1,0,0,0,40,40,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,2,369,3,156,72,184,297,159,40,52,76,20,338657,338657,338657,0,130557,169320,208084,54819,338796,338796,338796,338796,0,0,0,0,0,2,369,3,156,2,1,0,0,80,120,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,1,241,1,40,241,241,241,0,40,40,40,0,0,0,0,0,0,0,0,0,130,130,130,130,0,0,0,0,0,1,241,1,40,1,0,0,0,40,40,0,live"
"136.243.102.154,443,192.168.0.72,63176,6,1,655,1,40,655,655,655,0,40,40,40,0,0,0,0,0,0,0,0,0,107,107,107,107,0,0,0,0,0,1,655,1,40,1,0,0,0,40,40,0,live"
"136.243.102.154,443,192.168.0.72,63173,6,1,241,1,40,241,241,241,0,40,40,40,0,0,0,0,0,0,0,0,0,937,937,937,937,0,0,0,0,0,1,241,1,40,1,0,0,0,40,40,0,live"
