"176.9.2.145,45550,10.0.0.1,38508,6,1,52,0,0,52,52,52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,0,live"
"10.0.0.1,38508,176.9.2.145,45550,6,1,257,1,52,257,257,257,0,52,52,52,0,0,0,0,0,0,0,0,0,244560,244560,244560,244560,0,0,0,0,0,1,257,1,52,1,0,0,0,52,52,0,live"
"10.0.0.1,38508,176.9.2.145,45550,6,1,257,1,52,257,257,257,0,52,52,52,0,0,0,0,0,0,0,0,0,249707,249707,249707,249707,0,0,0,0,0,1,257,1,52,1,0,0,0,52,52,0,live"
"10.0.0.1,38508,176.9.2.145,45550,6,1,257,1,52,257,257,257,0,52,52,52,0,0,0,0,0,0,0,0,0,244378,244378,244378,244378,0,0,0,0,0,1,257,1,52,1,0,0,0,52,52,0,live"
"10.0.0.1,38508,176.9.2.145,45550,6,1,257,1,52,257,257,257,0,52,52,52,0,0,0,0,0,0,0,0,0,245247,245247,245247,245247,0,0,0,0,0,1,257,1,52,1,0,0,0,52,52,0,live"
"10.0.0.5,32794,176.9.147.78,45550,6,1,60,0,0,60,60,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,60,0,0,live"
"10.0.0.13,47684,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,46,46,46,0,4013,4013,4013,0,57679,57679,57679,57679,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.5,45616,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,23,23,23,0,40009,40009,40009,0,105399,105399,105399,105399,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.13,57474,78.46.49.212,45550,6,1,60,0,0,60,60,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,60,0,0,live"
"10.0.0.9,44474,78.46.49.212,45550,6,1,60,0,0,60,60,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,60,0,0,live"
"10.0.0.8,39036,8.8.8.8,53,17,2,136,2,297,68,68,68,0,148,148,149,1,17,17,17,0,44550,44550,44550,0,98214,98214,98214,98214,0,0,0,0,0,2,136,2,297,0,0,0,0,136,297,0,live"
"10.0.0.8,52950,78.46.49.212,45550,6,1,60,0,0,60,60,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,60,0,0,live"
